,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
862169,2015,7,12,7,AA,American Airlines Inc.,1318,N568AA,SJC,DFW,07:10:00,07:06:00,-4.0,20.0,07:26:00,214.0,209.0,176.0,1438,12:22:00,13.0,12:44:00,12:35:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,39.416230366492144,23.428438599986716,26.254898054061233,2015-07-12
3941514,2015,8,10,1,AA,American Airlines Inc.,1801,N770UW,CLT,PIT,09:45:00,09:41:00,-4.0,22.0,10:03:00,87.0,87.0,61.0,366,11:04:00,4.0,11:12:00,11:08:00,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,41.30716478609306,23.564489273907483,29.016408870442316,2015-08-10
942557,2015,5,21,4,WN,Southwest Airlines Co.,241,N565WN,LAS,SJC,21:15:00,21:45:00,30.0,9.0,21:54:00,80.0,72.0,58.0,386,22:52:00,5.0,22:35:00,22:57:00,22.0,0,0,,0.0,0.0,22.0,0.0,0.0,True,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,39.71812796119566,30.74919182562338,31.755184604041816,2015-05-21
1443672,2015,9,7,1,WN,Southwest Airlines Co.,2786,N234WN,SMF,PDX,09:55:00,09:49:00,-6.0,8.0,09:57:00,85.0,83.0,72.0,479,11:09:00,3.0,11:20:00,11:12:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,Portland International Airport,Portland,OR,45.58872,-122.5975,39.363646135655166,24.399508465319496,26.66500546149645,2015-09-07
699408,2015,11,19,4,DL,Delta Air Lines Inc.,1864,N925DN,SAN,MSP,06:25:00,06:24:00,-1.0,27.0,06:51:00,225.0,220.0,187.0,1532,11:58:00,6.0,12:10:00,12:04:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,35.70156821969319,27.828645521643725,29.56233792140435,2015-11-19
5274792,2015,12,8,2,EV,Atlantic Southeast Airlines,5209,N759EV,EYW,ATL,07:00:00,06:54:00,-6.0,11.0,07:05:00,122.0,117.0,100.0,646,08:45:00,6.0,09:02:00,08:51:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Key West International Airport,Key West,FL,24.55611,-81.75956,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,25.696908261530666,40.19329388560158,42.700197238658774,2015-12-08
2671912,2015,4,27,1,US,US Airways Inc.,1839,N963UW,PHL,MSP,11:25:00,11:30:00,5.0,36.0,12:06:00,169.0,177.0,137.0,980,13:23:00,4.0,13:14:00,13:27:00,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,36.76708925947805,31.431943643404466,37.827552113372334,2015-04-27
4745304,2015,4,27,1,EV,Atlantic Southeast Airlines,5571,N717EV,RIC,BOS,06:50:00,06:50:00,0.0,14.0,07:04:00,100.0,91.0,69.0,474,08:13:00,8.0,08:30:00,08:21:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Richmond International Airport,Richmond,VA,37.50517,-77.31967,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,33.16834907196353,37.51757313960338,42.19516984095818,2015-04-27
1659359,2015,4,17,5,UA,United Air Lines Inc.,578,N522UA,ORD,BOS,13:51:00,14:36:00,45.0,20.0,14:56:00,145.0,122.0,98.0,867,17:34:00,4.0,17:16:00,17:38:00,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,True,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,39.62481286116047,37.05203873553376,39.5671030446412,2015-04-17
676115,2015,4,13,1,AS,Alaska Airlines Inc.,579,N786AS,SAN,PDX,18:20:00,18:16:00,-4.0,16.0,18:32:00,150.0,144.0,124.0,933,20:36:00,4.0,20:50:00,20:40:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Portland International Airport,Portland,OR,45.58872,-122.5975,35.70156821969319,27.828645521643725,29.56233792140435,2015-04-13
667309,2015,5,5,2,WN,Southwest Airlines Co.,3675,N421LV,ONT,SJC,06:00:00,05:54:00,-6.0,17.0,06:11:00,75.0,72.0,53.0,333,07:04:00,2.0,07:15:00,07:06:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Ontario International Airport,Ontario,CA,34.056,-117.60119,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,34.36422293914785,30.656685011330527,30.988993201683392,2015-05-05
2214370,2015,2,22,7,WN,Southwest Airlines Co.,227,N629SW,MCI,MSP,17:15:00,17:46:00,31.0,8.0,17:54:00,85.0,71.0,57.0,393,18:51:00,6.0,18:40:00,18:57:00,17.0,0,0,,0.0,0.0,16.0,1.0,0.0,True,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,34.83512220354326,29.168609399361497,32.09748310936224,2015-02-22
2501477,2015,3,22,7,WN,Southwest Airlines Co.,3309,N8302F,BWI,BNA,13:40:00,13:40:00,0.0,11.0,13:51:00,115.0,112.0,94.0,587,14:25:00,7.0,14:35:00,14:32:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Nashville International Airport,Nashville,TN,36.12448,-86.67818,40.6359274619826,33.50378798707796,34.14837473912919,2015-03-22
2136691,2015,1,29,4,AS,Alaska Airlines Inc.,62,N706AS,SIT,KTN,12:00:00,11:48:00,-12.0,24.0,12:12:00,48.0,61.0,33.0,183,12:45:00,4.0,12:48:00,12:49:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Sitka Rocky Gutierrez Airport,Sitka,AK,57.04714,-135.3616,Ketchikan International Airport,Ketchikan,AK,55.35557,-131.71374,34.277198211624444,18.32391304347826,24.778260869565216,2015-01-29
653282,2015,12,26,6,WN,Southwest Airlines Co.,4491,N8653A,OAK,MDW,14:50:00,15:02:00,12.0,10.0,15:12:00,245.0,237.0,222.0,1844,20:54:00,5.0,20:55:00,20:59:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Oakland International Airport,Oakland,CA,37.72129,-122.22072,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,43.503639285376686,24.403281003856808,25.718507251887665,2015-12-26
2959455,2015,11,16,1,DL,Delta Air Lines Inc.,1494,N936DL,ATL,PHL,08:51:00,08:50:00,-1.0,21.0,09:11:00,124.0,116.0,90.0,666,10:41:00,5.0,10:55:00,10:46:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,33.119976011717355,30.210617034612437,31.051239640643498,2015-11-16
3840906,2015,3,13,5,DL,Delta Air Lines Inc.,1071,N823DN,MKE,MSP,06:40:00,06:31:00,-9.0,12.0,06:43:00,81.0,65.0,48.0,297,07:31:00,5.0,08:01:00,07:36:00,-25.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,32.05029337803856,31.08097081284653,35.432681242807824,2015-03-13
221760,2015,12,4,5,OO,Skywest Airlines Inc.,6523,N701SK,LAX,AUS,08:10:00,08:15:00,5.0,16.0,08:31:00,181.0,165.0,146.0,1242,12:57:00,3.0,13:11:00,13:00:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,40.92041526046242,28.434892858487842,30.50851734223773,2015-12-04
802669,2015,2,12,4,DL,Delta Air Lines Inc.,1189,N374NW,SLC,BWI,09:40:00,09:37:00,-3.0,13.0,09:50:00,245.0,243.0,223.0,1865,15:33:00,7.0,15:45:00,15:40:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,31.977162843328877,22.10020910406949,25.83927939520669,2015-02-12
5249779,2015,9,18,5,OO,Skywest Airlines Inc.,4562,N805SK,MOT,MSP,06:30:00,06:28:00,-2.0,30.0,06:58:00,91.0,97.0,62.0,449,08:00:00,5.0,08:01:00,08:05:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Minot International Airport,Minot,ND,48.25938,-101.28033,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,31.2972972972973,32.33160621761658,39.19170984455958,2015-09-18
3791009,2015,5,26,2,AA,American Airlines Inc.,1294,N3FSAA,MIA,BDL,09:40:00,09:49:00,9.0,12.0,10:01:00,191.0,172.0,156.0,1194,12:37:00,4.0,12:51:00,12:41:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,39.97634876912649,33.7487012987013,35.63037518037518,2015-05-26
714268,2015,7,19,7,WN,Southwest Airlines Co.,702,N955WN,SAN,DEN,14:00:00,14:01:00,1.0,7.0,14:08:00,140.0,123.0,110.0,853,16:58:00,6.0,17:20:00,17:04:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Denver International Airport,Denver,CO,39.85841,-104.667,35.70156821969319,27.828645521643725,29.56233792140435,2015-07-19
4726405,2015,3,17,2,US,US Airways Inc.,2030,N955UW,JAX,PHL,10:50:00,10:41:00,-9.0,13.0,10:54:00,120.0,122.0,106.0,742,12:40:00,3.0,12:50:00,12:43:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,32.08781461359352,33.50449205252246,35.928645473393225,2015-03-17
2733679,2015,6,14,7,UA,United Air Lines Inc.,1942,N34460,IAH,LAS,11:31:00,11:32:00,1.0,45.0,12:17:00,196.0,226.0,175.0,1222,13:12:00,6.0,12:47:00,13:18:00,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,40.8015168255787,30.773569136132657,32.97609654987965,2015-06-14
4558640,2015,3,7,6,OO,Skywest Airlines Inc.,2779,N496CA,GJT,PHX,18:20:00,18:12:00,-8.0,10.0,18:22:00,108.0,82.0,64.0,438,19:26:00,8.0,20:08:00,19:34:00,-34.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Grand Junction Regional Airport (Walker Field),Grand Junction,CO,39.12241,-108.52673,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,29.348851840201323,23.323687031082528,31.080385852090032,2015-03-07
4885590,2015,8,27,4,WN,Southwest Airlines Co.,2804,N210WN,ALB,BWI,16:05:00,16:01:00,-4.0,9.0,16:10:00,80.0,62.0,49.0,289,16:59:00,4.0,17:25:00,17:03:00,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Albany International Airport,Albany,NY,42.74812,-73.80298,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,26.893685480627425,31.968594217347956,34.900299102691925,2015-08-27
1360812,2015,9,16,3,AA,American Airlines Inc.,2041,N581UW,SFO,CLT,08:50:00,08:45:00,-5.0,48.0,09:33:00,294.0,342.0,281.0,2296,17:14:00,13.0,16:44:00,17:27:00,43.0,0,0,,43.0,0.0,0.0,0.0,0.0,True,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,37.954705151072915,32.84568142979208,33.873825121048135,2015-09-16
3654011,2015,11,22,7,WN,Southwest Airlines Co.,57,N345SA,BNA,DEN,19:20:00,19:17:00,-3.0,9.0,19:26:00,180.0,167.0,153.0,1014,20:59:00,5.0,21:20:00,21:04:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Nashville International Airport,Nashville,TN,36.12448,-86.67818,Denver International Airport,Denver,CO,39.85841,-104.667,35.19966372425389,31.188619536661093,33.12610460950561,2015-11-22
3429511,2015,2,18,3,NK,Spirit Air Lines,724,N623NK,FLL,LBE,13:10:00,13:48:00,38.0,13.0,14:01:00,160.0,152.0,133.0,980,16:14:00,6.0,15:50:00,16:20:00,30.0,0,0,,0.0,0.0,0.0,30.0,0.0,True,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,Arnold Palmer Regional Airport,Latrobe,PA,40.27594,-79.4048,33.64663696620667,35.856935249475214,36.71108509607622,2015-02-18
4775501,2015,5,26,2,WN,Southwest Airlines Co.,793,N908WN,BHM,BWI,18:10:00,18:25:00,15.0,8.0,18:33:00,120.0,112.0,98.0,682,21:11:00,6.0,21:10:00,21:17:00,7.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,33.76218635128656,32.478816568047336,36.145798816568046,2015-05-26
4232295,2015,8,10,1,WN,Southwest Airlines Co.,3295,N963WN,DAL,ICT,07:55:00,07:53:00,-2.0,14.0,08:07:00,70.0,67.0,49.0,333,08:56:00,4.0,09:05:00,09:00:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,KS,37.64996,-97.43305,44.57696108812543,27.40365248759958,28.329888771982564,2015-08-10
2364744,2015,5,1,5,VX,Virgin America,365,N641VA,BOS,LAX,11:15:00,11:14:00,-1.0,12.0,11:26:00,375.0,364.0,340.0,2611,14:06:00,12.0,14:30:00,14:18:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,35.91662262278969,30.034774751516718,35.44770879049955,2015-05-01
2309277,2015,3,22,7,EV,Atlantic Southeast Airlines,5181,N716EV,DTW,CLE,20:00:00,19:58:00,-2.0,18.0,20:16:00,56.0,49.0,22.0,95,20:38:00,9.0,20:56:00,20:47:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,33.438709677419354,31.526032909787492,35.202447562084835,2015-03-22
2920780,2015,9,27,7,DL,Delta Air Lines Inc.,504,N924AT,ATL,EWR,19:25:00,19:21:00,-4.0,11.0,19:32:00,138.0,110.0,94.0,746,21:06:00,5.0,21:43:00,21:11:00,-32.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,33.119976011717355,30.210617034612437,31.051239640643498,2015-09-27
3537921,2015,7,5,7,B6,JetBlue Airways,356,N265JB,IAD,BOS,17:34:00,17:34:00,0.0,28.0,18:02:00,96.0,102.0,67.0,413,19:09:00,7.0,19:10:00,19:16:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,35.36802215420492,37.588972224511664,40.98648314514135,2015-07-05
4232976,2015,6,12,5,WN,Southwest Airlines Co.,4448,N231WN,DAL,LIT,16:50:00,18:55:00,125.0,12.0,19:07:00,65.0,61.0,44.0,296,19:51:00,5.0,17:55:00,19:56:00,121.0,0,0,,0.0,0.0,60.0,61.0,0.0,True,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Bill and Hillary Clinton National Airport (Adams Field),Little Rock,AR,34.7294,-92.22425,44.57696108812543,27.40365248759958,28.329888771982564,2015-06-12
2382966,2015,9,4,5,UA,United Air Lines Inc.,1702,N37253,BOS,IAH,16:58:00,17:07:00,9.0,16.0,17:23:00,256.0,236.0,213.0,1597,19:56:00,7.0,20:14:00,20:03:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,35.91662262278969,30.034774751516718,35.44770879049955,2015-09-04
2469741,2015,4,28,2,DL,Delta Air Lines Inc.,1678,N612DL,BWI,ATL,20:10:00,19:55:00,-15.0,11.0,20:06:00,119.0,106.0,89.0,577,21:35:00,6.0,22:09:00,21:41:00,-28.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,40.6359274619826,33.50378798707796,34.14837473912919,2015-04-28
2117847,2015,1,22,4,HA,Hawaiian Airlines Inc.,102,N493HA,HNL,ITO,05:00:00,04:55:00,-5.0,8.0,05:03:00,49.0,48.0,35.0,216,05:38:00,5.0,05:49:00,05:43:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,Hilo International Airport,Hilo,HI,19.72026,-155.04847,35.81719633095525,14.801138200866585,19.114984155726574,2015-01-22
2651387,2015,5,21,4,B6,JetBlue Airways,1294,N565JB,MCO,HPN,19:15:00,19:34:00,19.0,18.0,19:52:00,162.0,155.0,133.0,972,22:05:00,4.0,21:57:00,22:09:00,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Orlando International Airport,Orlando,FL,28.42889,-81.31603,Westchester County Airport,White Plains,NY,41.06696,-73.70757,37.23666900938891,35.90524125248028,37.849247447127716,2015-05-21
1156449,2015,5,3,7,DL,Delta Air Lines Inc.,1887,N323US,MSP,SAN,17:45:00,20:52:00,187.0,14.0,21:06:00,234.0,220.0,201.0,1532,22:27:00,5.0,19:39:00,22:32:00,173.0,0,0,,0.0,0.0,0.0,0.0,173.0,True,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,33.48377141735865,25.80892890439786,30.049758930236276,2015-05-03
820110,2015,9,27,7,OO,Skywest Airlines Inc.,4638,N607SK,SLC,OKC,20:00:00,20:04:00,4.0,26.0,20:30:00,136.0,142.0,111.0,866,23:21:00,5.0,23:16:00,23:26:00,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,Will Rogers World Airport,Oklahoma City,OK,35.39309,-97.60073,31.977162843328877,22.10020910406949,25.83927939520669,2015-09-27
1409615,2015,3,12,4,UA,United Air Lines Inc.,1702,N78509,SNA,IAH,06:50:00,07:01:00,11.0,13.0,07:14:00,200.0,189.0,168.0,1346,12:02:00,8.0,12:10:00,12:10:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,33.57624976470272,24.8395002402691,26.03684126221368,2015-03-12
3205514,2015,6,14,7,DL,Delta Air Lines Inc.,1395,N958DL,ATL,ILM,19:26:00,19:24:00,-2.0,31.0,19:55:00,86.0,94.0,60.0,377,20:55:00,3.0,20:52:00,20:58:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Wilmington International Airport,Wilmington,NC,34.27061,-77.90256,33.119976011717355,30.210617034612437,31.051239640643498,2015-06-14
159158,2015,5,18,1,WN,Southwest Airlines Co.,989,N756SA,LAX,DEN,14:00:00,14:07:00,7.0,15.0,14:22:00,135.0,131.0,110.0,862,17:12:00,6.0,17:15:00,17:18:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Denver International Airport,Denver,CO,39.85841,-104.667,40.92041526046242,28.434892858487842,30.50851734223773,2015-05-18
3971255,2015,12,1,2,OO,Skywest Airlines Inc.,6319,N143SY,CLE,ORD,09:30:00,09:35:00,5.0,14.0,09:49:00,90.0,83.0,56.0,316,09:45:00,13.0,10:00:00,09:58:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,31.72395848391107,34.01767975940946,38.02059600838422,2015-12-01
4486047,2015,11,9,1,WN,Southwest Airlines Co.,2146,N435WN,ELP,PHX,16:55:00,17:05:00,10.0,19.0,17:24:00,80.0,84.0,59.0,347,18:23:00,6.0,18:15:00,18:29:00,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,El Paso International Airport,El Paso,TX,31.80667,-106.37781,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,35.98396257935182,27.90761374187558,30.245589600742804,2015-11-09
528394,2015,5,22,5,WN,Southwest Airlines Co.,4583,N290WN,DEN,SAT,20:15:00,20:40:00,25.0,31.0,21:11:00,130.0,150.0,116.0,794,00:07:00,3.0,23:25:00,00:10:00,45.0,0,0,,20.0,0.0,25.0,0.0,0.0,True,Denver International Airport,Denver,CO,39.85841,-104.667,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,41.19048226263038,30.891128832532566,32.91439645351429,2015-05-22
3764210,2015,2,7,6,AA,American Airlines Inc.,220,N013AA,MIA,TPA,17:10:00,17:04:00,-6.0,19.0,17:23:00,75.0,62.0,40.0,204,18:03:00,3.0,18:25:00,18:06:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Tampa International Airport,Tampa,FL,27.97547,-82.53325,39.97634876912649,33.7487012987013,35.63037518037518,2015-02-07
3749836,2015,4,8,3,AA,American Airlines Inc.,299,N3DCAA,MIA,DEN,07:10:00,07:06:00,-4.0,17.0,07:23:00,266.0,263.0,242.0,1709,09:25:00,4.0,09:36:00,09:29:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Denver International Airport,Denver,CO,39.85841,-104.667,39.97634876912649,33.7487012987013,35.63037518037518,2015-04-08
2063602,2015,8,23,7,MQ,American Eagle Airlines Inc.,3130,N820MQ,DFW,GRK,20:10:00,20:14:00,4.0,12.0,20:26:00,55.0,39.0,24.0,134,20:50:00,3.0,21:05:00,20:53:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Killeen-Fort Hood Regional Airport,Killeen,TX,31.0649,-97.8278,38.84517284419602,32.11307412900037,34.16857953446386,2015-08-23
3587923,2015,3,29,7,B6,JetBlue Airways,483,N584JB,JFK,MCO,09:30:00,09:27:00,-3.0,12.0,09:39:00,176.0,137.0,121.0,944,11:40:00,4.0,12:26:00,11:44:00,-42.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,Orlando International Airport,Orlando,FL,28.42889,-81.31603,35.68451460916097,35.763532082686105,41.01123192735094,2015-03-29
4395331,2015,4,12,7,MQ,American Eagle Airlines Inc.,3670,N521MQ,LIT,DFW,15:26:00,16:05:00,39.0,11.0,16:16:00,78.0,75.0,49.0,304,17:05:00,15.0,16:44:00,17:20:00,36.0,0,0,,0.0,0.0,4.0,32.0,0.0,True,Bill and Hillary Clinton National Airport (Adams Field),Little Rock,AR,34.7294,-92.22425,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,34.83976204183458,32.92701735059212,38.39686036904434,2015-04-12
580946,2015,8,6,4,OO,Skywest Airlines Inc.,5654,N979SW,DEN,DRO,08:00:00,07:58:00,-2.0,23.0,08:21:00,70.0,70.0,42.0,250,09:03:00,5.0,09:10:00,09:08:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Durango-La Plata County Airport,Durango,CO,37.15152,-107.75377,41.19048226263038,30.891128832532566,32.91439645351429,2015-08-06
2773387,2015,5,29,5,NK,Spirit Air Lines,314,N533NK,IAH,TPA,09:35:00,10:19:00,44.0,19.0,10:38:00,125.0,128.0,103.0,787,13:21:00,6.0,12:40:00,13:27:00,47.0,0,0,,3.0,0.0,10.0,34.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Tampa International Airport,Tampa,FL,27.97547,-82.53325,40.8015168255787,30.773569136132657,32.97609654987965,2015-05-29
3692671,2015,6,2,2,DL,Delta Air Lines Inc.,1666,N830DN,RDU,ATL,17:30:00,17:30:00,0.0,13.0,17:43:00,89.0,74.0,57.0,356,18:40:00,4.0,18:59:00,18:44:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,34.11713067469275,32.31418856827789,35.884947619922805,2015-06-02
3260659,2015,4,6,1,US,US Airways Inc.,1732,N815AW,TPA,CLT,05:10:00,05:04:00,-6.0,11.0,05:15:00,96.0,97.0,79.0,507,06:34:00,7.0,06:46:00,06:41:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Tampa International Airport,Tampa,FL,27.97547,-82.53325,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,34.538228022407914,34.06551286698079,35.62527183762233,2015-04-06
